LithologyCode,LithNumber,OldIDNumber,,LAT,NS,LONG,EW,Continent,Country,,GeogComments,LMU,Period,Stage,AgeComments,Lithology,Formation,LithComments,PrimaryReference,SeeAlso
CA,104,CA2777.1,,-30,S,45,E,Africa,Madagascar,,,M - U?,Permian,,,Calcretes,Sakamena Group,,"Wescott,Diggens(1998)"
CA,105,CA2778,,-30,S,25,E,Africa,South Africa,,southern margin of the Karoo Basin,Upper,Permian,,,Calcretes,,,Visser(1995)
CA,106,CA2779,,-32,S,22,E,Africa,South Africa,,South Karoo Basin,M - U?,Permian,,,Calcretes,Beaufort Group,,Smith(1990a)
CA,107,CA2780,,-10.5,S,35,E,Africa,Tanzania,,,Middle,Permian,Kungurian,,Calcretes,Ketewaka,what sounds like calcrete,"Kaaya,Kreuser(1994)"
CA,108,CA2780.1,,-11.5,S,38,E,Africa,Tanzania,,southwestern Tanzania,M - U?,Permian,,,Calcretes,Mbuyura,,"Wopfner,Casshyap(1997)"
CA,109,CA2780.3,,28.6,N,85.7,E,Asia,China,,Xizang,Upper,Permian,,,Calcretes,,,"Shen,Jin(1999)"
CA,110,CA2780.2,,22,N,78,E,Asia,India,,Satpura Basin,M  -  U,Permian,,,Calcretes,Motur,,Ghosh et al.(2001)
CA,111,CA2781,,23,N,47,E,Asia,Saudi Arabia,,south of Riyadh,M  -  U,Permian,,,Calcretes,Unayzah,caliche and laterite,"McGillivray(oral comm.,1993)"
CA,112,CA2782,,47,N,14,E,Europe,Austria ,,southern Alps,Middle,Permian,,,Calcretes,,,Wolpfer(1981),
CA,113,CA2782.1,,46.25,N,10,E,Europe,Italy,,southern Alps,M  -  U,Permian,,,Calcretes,Verrucano Lombardo and Gardena Sandstone,see also Venturini et al.(1991) for Val Gardena Fm,Vai(written comm.(1997),
CA,114,CA2783,,51,N,-4,W,Europe,Britain,,Devon,Upper,Permian,,,Calcretes,,,"Mader(1985a);Mader,Laming, in Mader(1992)",
CA,115,CA2784,,67,N,60,E,Europe,C. I. S.(frm USSR),,northern Ural Foreland,Upper,Permian,Ufimian-lower Kazanian,,Calcretes,,,Malysheva et al.(1993; oral comm.),
CA,116,CA2784.1,,51,N,56,E,Europe,C. I. S.(frm USSR),,southern Uralian Foreland,Upper,Permian,Tartarian,,Calcretes,,,Newell et al.(1999),
CA,117,CA2785,,51,N,15,E,Europe,Czech Republic,,,M - U?,Permian,,,Calcretes,,,Mader(1992),
CA,118,CA2786,,50.5,N,16,E,Europe,Czech Republic,,northeastern Bohemia,M - U?,Permian,,,Calcretes,Bohuslavice Member,dolomitized calcrete,"Holub,Stapf(1995)",
CA,119,CA2787,,50,N,14,E,Europe,Czech Republic,,Bohemia,M - U?,Permian,,Saxonian and Thuringian,Calcretes,,,Skocek(1993),
CA,120,CA2788,,43,N,-1,W,Europe,France,,northern Pyrenees,Middle,Permian,,,Calcretes,,,Lucas(1976),
CA,121,CA2789,,49,N,19,E,Europe,Hungary,,,M - U?,Permian,,,Calcretes,,,Mader(1992),
CA,122,CA2790,,46.5,N,11.5,E,Europe,Italy,,northern Italy,Upper,Permian,,,Calcretes,,,"Cassinis et al.(1993, Fig. 9)","see also Cassinis et al.(1995, Fig. 4)"
CA,123,CA2791,,51,N,20,E,Europe,Poland,,,M - U?,Permian,,,Calcretes,Polish Zechstein,,"Peryt,Piakowski(1977)",
CA,124,CA2792,,43,N,0,,Europe,Spain,,south-central Pyrenees,M - U?,Permian,,,Calcretes,,,Nagtegaal(1969a),
CA,125,CA2793,,43,N,-1,W,Europe,Spain,,,M  -  U,Permian,,,Calcretes,Unidad Roja Superior,"…""calcretes and carbonate paleosols …very common feature in the Unidad Roja Superior""","Valero Garces(written comm.,1992)","Valero Garces,Aguilar(1992) have described these calcretes in detail(see also Valero Garces,1994a,b)"
CA,126,CA2794,,39,N,2,E,Europe,Spain,,Mallorca from the Areniscas y Lutitas de Port des Canonge,M  -  U,Permian,,,Calcretes,,,Ramos(1995),
CA,127,CA2795,,42.5,N,1,E,Europe,Spain,,south-central Pyrenees,Middle,Permian,,probable mid-Permian,Calcretes,Peranera,,Nagtegaal(1969b),
CA,128,CA2795.1,,43,N,4,E,Europe,Spain,,Cantabria,Middle,Permian,,,Calcretes,Sagra,,Gand et al.(1997),
CA,129,CA2795.2,,78,N,18,E,Europe,Svalbard,,,Middle,Permian,Artinskian,,Calcretes,Hambergfjellet,,"Harland(1997, p. 214)",
CA,130,CA2796,,78,N,-80,W,North America,Canada,,Sverdrup Basin,Middle,Permian,Artinskian,,Calcretes,,,"Utting(oral comm.,1993);Beauchamp(1995, p. 8)",
CA,131,CA2797,,36,N,-112,W,North America,United States,,Arizona:Grand Canyon Region,Middle,Permian,Artinskian,,Calcretes,Hermit Shale,,"Mader(1992, PL. 7.3)",
CA,132,CA2797.1,,32,N,-112,W,North America,United States,,New Mexico & Texas,M - U?,Permian,,,Calcretes,,,Dunham(1962),
CA,133,CA2798,,35,N,-98,W,North America,United States,,Oklahoma,M - U?,Permian,,,Calcretes,,,Donovan(1978),
CA,134,CA2799,,34,N,-98.5,W,North America,United States,,Texas,M - U?,Permian,,Leonardian,Calcretes,"Petrolia,Waggoner Ranch-Wichita Group",redbed associated calcareous nodules that presumably represent calcrete,Hentz(1988),
CA,135,CA2800,,38,N,-112,W,North America,United States,,Utah,M - U?,Permian,,,Calcretes,,,Loope(1981),
CA,136,CA2801,,-21,S,-64,W,South America,Bolivia,,,M - U?,Permian,,,Calcretes,base of Vitiacua,paleosols that may be of calcrete type,Sempere et al.(1992),
CA,137,CA2802,,-16,S,-69,W,South America,Bolivia,,,Middle,Permian,,Leonardian,Calcretes,Copacabana Group,,Isaacson et al.(1993),
D,138,D2803,,-77,S,160,E,Antarctica,,,Allan Hills,Upper,Permian,,Francis et al.(1994) consider the Weller Coal Measures to be of E. Permian age,Calcretes,Weller Coal Measures,,Francis et al.(1993),
D,139,D2803.1,,-70.5,S,68,E,Antarctica,,,northern Prince Charles Mountians,Upper,Permian,,,Calcretes,,,Weaver et al.(1997),"Epshteyn(1981b, in Hambrey and Harland,1981)"
D,140,D2804,,65,N,130,E,Asia,C. I. S.(frm USSR),,western Verkhoyansk region to the Omolon region,M - U?,Permian,"""Kazanian""",,Calcretes,,"""glacial-marine sedinments"" with some boulder size dropstones","Ustritsky(1973, Fig. 4)","Epshteyn(1981b, in Hambrey and Harland,1981)"
D,141,D2805,,65,N,140,E,Asia,C. I. S.(frm USSR),,western Verkhoyansk region to the Omolon region,M - U?,Permian,"""Kazanian""",,Calcretes,,"""glacial-marine sedinments"" with some boulder size dropstones","Ustritsky(1973, Fig. 4)","Epshteyn(1981b, in Hambrey and Harland,1981)"
D,142,D2806,,65,N,150,E,Asia,C. I. S.(frm USSR),,western Verkhoyansk region to the Omolon region,M - U?,Permian,"""Kazanian""",,Calcretes,,"""glacial-marine sedinments"" with some boulder size dropstones","Ustritsky(1973, Fig. 4)","Epshteyn(1981b, in Hambrey and Harland,1981)"
D,143,D2807,,65,N,160,E,Asia,C. I. S.(frm USSR),,western Verkhoyansk region to the Omolon region,M - U?,Permian,"""Kazanian""",,Calcretes,,"""glacial-marine sedinments"" with some boulder size dropstones","Ustritsky(1973, Fig. 4)",
D,144,D2808,,-24,S,150,E,Australia,,,Springsure and Munduberra areas of the Bowen Basin,M  -  U,Permian,,,Calcretes,,,"Dickens(written comm.,1994)",
D,145,D2809,,-25.5,S,151,E,Australia,,,Springsure and Munduberra areas of the Bowen Basin,M  -  U,Permian,,,Calcretes,,,"Dickens(written comm.,1994)",
D,146,D2810,,-20,S,123,E,Australia,,,Canning Basin,Middle,Permian,Artinskian,,Calcretes,Poole,,"Dickens(written comm.,1994)",
D,147,D2811,,78,N,-85,W,North America,Canada,,southwestern Ellesmere Island,M - U?,Permian,,,Calcretes,Trold Fiord,,Desrochers et al.(1993),
G,148,G2812,,-34,S,151,E,Australia,,,New South Wales:Sydney Basin,L  - U,Permian,,,Glendonites,,erratics and lateritic deposits,Slansky(1985) ,"see also David et al.(1905),Brown(1925),Whitehouse(1933),Raggatt(1938)"
G,149,G2813,,-35,S,150,E,Australia,,,New South Wales ,Upper,Permian,,"Dickins(written comm.,1992) considers it to be of Wandrawandian,later Permian age",Glendonites,Ulladulla?,,Brown(1925),
G,150,G2813.1,,-25,S,150,E,Australia,,,Queensland:Walloon Station in the Dawson Valley,M - U?,Permian,, ,Glendonites,Bowen,,Whitehouse(1933),
I,151,I2814,,-34,S,150,E,Australia,,,New South Wales:Upper Hunter Valley,Middle,Permian,Artinskian,,Ice Crystals,Greta Coal Measures,ice crystal casts,Diessel(1992),
