LithologyCode,LithNumber,OldIDNumber,,LAT,NS,LONG,EW,Continent,Country,,GeogComments,LMU,Period,Stage,AgeComments,Lithology,Formation,LithComments,PrimaryReference,SeeAlso
E,103,E3861,,-25,S,-70,W,South America,Chile,,Atacama region of northern Chile,Lower,Jurassic,,Upper Triassic-Lower Jurassic,Evaporites,,continental evaporites,"Suarez,Bell(1987)"
E,104,E3861.1,,-24.55,S,-69.25,W,South America,Chile,,,Middle,Jurassic,Bajocian,,Evaporites,Profeta,,Marinovic et al.(1995)
E,105,E3862,,5,N,-75,W,South America,Colombia,,central Colombia,L-M-U?,Jurassic,,,Evaporites,,,"Benavides(1968, Fig. 4, pp. 262-266)"
E,106,E3863,,5,N,-78,W,South America,Ecuador,,central Ecuador,L-M-U?,Jurassic,,,Evaporites,,,"Benavides(1968, Fig. 4, pp. 262-266)"
E,107,E3864,,3,N,-60,W,South America,Guyana,,southern Guyana,Middle,Jurassic,Bajocian,"see also Gibbs,Barron(1993)assigned to Lias by them",Evaporites,Pirara,,Teitz(19910
E,108,E3865,,-8,S,-77,W,South America,Peru,,"Utcubama Valley,northern Peru",Middle,Jurassic,Bajocian,,Evaporites,,"extensive, north-south occurrences","Benavides(1968, Fig. 4, pp. 262-266)"
E,109,E3866,,-11,S,-76,W,South America,Peru,,"Tarma,central Peru",Middle,Jurassic,Bajocian,,Evaporites,Pucara Group,,"Benavides(1968, Fig. 4, pp. 262-266)"
E,110,E3867,,-13,S,-70,W,South America,Peru,,near Oroya,Middle,Jurassic,Bajocian,,Evaporites,Potosi,,"Benavides(1968, Fig. 4, pp. 262-266)"
E,111,E3868,,-11,S,-76,W,South America,Peru,,near Morochoca,Middle,Jurassic,Bajocian,,Evaporites,,,"Benavides(1968, Fig. 4, pp. 262-266)"
E,112,E3869,,-11.5,S,-76,W,South America,Peru,,Malpaso region,Lower,Jurassic,Pliensbachian-Toarcian,,Evaporites,Condorsinga,,Blau et al.(1994),
CA,113,CA3870,,32,,-4,W,Africa,Morocco,,central High Atlas,Middle,Jurassic,,,Calcretes,,probable calcrete,Lang et al.(1990),
CA,114,CA3871,,32,N,-5,W,Africa,Morocco,,High Atlas,Middle,Jurassic,,,Calcretes,,,Mahdoudi et al.(1989),
CA,115,CA3872,,-30,S,28,E,Africa,South Africa,,,Lower,Jurassic,,,Calcretes,Cave Sandstone of the Stormberg Series,,Beukes(1972),
CA,116,CA3872.1,,-29,S,28,E,Africa,South Africa,,eastern Orange Free State,Lower,Jurassic,,,Calcretes,Elliot,,"Smith,Kitching(1997)","see also Smith,Kitching(1996)"
CA,117,CA3873,,42,N,83,E,Asia,China,,North Tarim Basin,Middle,Jurassic,,"Chen Pei-ji(written comm.,1992) has redated the formation as Middle Jurassic",Calcretes,lower Qiakemakeqi,,Hendrix et al.(1992),
CA,118,CA3874,,38,N,29,E,Asia,Turkey,,southwestern Turkey,Lower,Jurassic,,,Calcretes,,carbonate calcretes,"Bernoulli,Wagner(1971)",
CA,119,CA3875,,44.3,N,2,E,Europe,France,,Villefranche region,Lower,Jurassic,,infra-Liassic age,Calcretes,,dolocrete,Simon-Coincon et al.(1995),
CA,120,CA3876,,43,N,13,E,Europe,Italy,,central Appennines,Lower,Jurassic,,,Calcretes,,carbonate calcretes,"Bernoulli,Wagner(1971)",
CA,121,CA3877,,47,N,12,E,Europe,Italy,,northern Italy,Middle,Jurassic,,,Calcretes,,,"Folk,McBride(1976)",
CA,122,CA3877.1,,42,N,13,E,Europe,Italy,,Bolsorana,Lower,Jurassic,Sinemurian,,Calcretes,,,"Farinacci,Ridolfi(1995)",
CA,123,CA3877.2,,61,N,2,E,Europe,Norway,,Tampen Spur area,Lower,Jurassic,Hettangian,,Calcretes,basal Raude Member-Statfjord Frm,"overlain by kaolinitic material in the Eriksson Member, i.e. climatic change","Nystuen,Falt(1995)",see also Van Wagoner et al.(1995)
CA,124,CA3878,,37,N,-3.5,W,Europe,Spain,,Subbetic,Middle,Jurassic,,,Calcretes,,calcrete from paleokarst,Jimenez de Cisneros et al.(1993),
CA,125,CA3878.1,,56.35,N,-6.3,W,Europe,United Kingdom,,Scotland:Inner Hebrides,Lower,Jurassic,Hettangian,,Calcretes,,,Fyfe et al.(1993),
CA,126,CA3879,,45,N,-63,W,North America,Canada,,Nova Scotia,Lower,Jurassic,,,Calcretes,McCoy Brook,,"Tanner,Hubert(1992)",see also Tanner(1996)
CA,127,CA3880,,38,N,-110,W,North America,United States,,Utah:southeastern Utah,L-M-U?,Jurassic,,,Calcretes,Navajo,,Loope(1988),
D,128,D3881,,69,N,100,E,Russia,,,North Siberian,Lower,Jurassic,,,Dropstones,,results of shore ice presence,"Chumakov(in Hambrey,Harland, 1981)",
D,129,D3882,,72,N,110,E,Russia,,,North Siberian,Lower,Jurassic,,,Dropstones,,results of shore ice presence,"Chumakov(in Hambrey,Harland, 1981)",
D,130,D3883,,73,N,119,E,Russia,,,North Siberian,Lower,Jurassic,,,Dropstones,,results of shore ice presence,"Chumakov(in Hambrey,Harland, 1981)",
D,131,D3884,,69,N,122,E,Russia,,,North Siberian,Lower,Jurassic,,,Dropstones,,results of shore ice presence,"Chumakov(in Hambrey,Harland, 1981)",
D,132,D3885,,62,N,142,E,Russia,,,North Siberian,Lower,Jurassic,,,Dropstones,,results of shore ice presence,"Chumakov(in Hambrey,Harland, 1981)",
G,133,G3886,,70,N,120,E,Russia,,,North Siberian,Middle,Jurassic,,,Glendonites,,,Kaplan(1978),
C,134,C3887,,32,N,-6,W,Africa,Algeria,,Akedim Msemrir,Middle,Jurassic,,,Coals,,,"Gorsky et al.(1967,sheet 13)",
C,135,C3888,,34,N,-5,W,Africa,Algeria,,Sefrou,Middle,Jurassic,,,Coals,,,"Gorsky et al.(1967,sheet 13)",
C,136,C3889,,31,N,28,E,Africa,Egypt,,northern Egypt,Middle,Jurassic,Bathonian,,Coals,Safa,,Keeley et al.(1990),
C,137,C3890,,30,N,33,E,Africa,Egypt,,Western Desert to northern Sinai,Middle,Jurassic,Bathonian,,Coals,,,"Adindani,Shakhov(1970, Fig. 12)",
C,138,C3891,,30.6,N,33,E,Africa,Egypt,,El Maghara,Middle,Jurassic,Bathonian,,Coals,,El Maghara No. 4 borehole,Mohsen(1990),
C,139,C3891.1,,33,N,26.5,E,Africa,Egypt,,Umbaka on the west,Middle,Jurassic,,,Coals,Safa,,"Bagge,Keeley(1994)",
C,140,C3891.2,,30.5,N,34,E,Africa,Egypt,,northern Sinai,Middle,Jurassic,,,Coals,Safa,,"Mostafa,Younes(2001, Fig. 2)",
C,141,C3892,,32,N,13,E,Africa,Libya,,Tacbal,Middle,Jurassic,Bathonian,,Coals,Bir el Ghem Group and the Tachal Limestone,,Nairn(1978),
C,142,C3893,,-20,S,45,E,Africa,Madagascar,,,Upper,Jurassic,Agovian,,Coals,,,Besairie(1972),
C,143,C3894,,33,N,-5,W,Africa,Morocco,,,L - M,Jurassic,,Lias and Dogger,Coals,,,Agard et al.(1965),"see also Petroconsultants(1997), and Feys,Fabre(1966)"
C,144,C3894.1,,-5,S,54,E,Africa,Seychelles,,,Middle,Jurassic,,,Coals,,several offshore boreholes,Plummer et al.(1998),
C,145,C3895,,-72,S,155,E,Antarctica,,,Upper Rennie Glacier,L-M-U?,Jurassic,,,Coals,,,"Rose,McElroy(1987)",
C,146,C3896,,34,N,62,E,Asia,Afganistan,,northern Afghanistan(Heart to north of Kabul),Lower,Jurassic,,,Coals,,,Polyanski(1980),see also Petroconsultants(1997)
