LithologyCode,LithNumber,OldIDNumber,,LAT,NS,LONG,EW,Continent,Country,,GeogComments,LMU,Period,Stage,AgeComments,Lithology,Formation,LithComments,PrimaryReference,SeeAlso
CA,125,CA4480,,17,N,-94,W,North America,Mexico,,Chiapas:western Chiapas,Upper,Jurassic,,Upper Jurassic-lowermost Cretaceous,Calcretes,,,Blair(1988),
CA,126,CA4480.1,,40,N,-105,W,North America,United States,,Colorado:east-central Colorado,L-M-U?,Jurassic,,,Calcretes,Morrison,,Dunagan(2000),
CA,127,CA4480.2,,35,N,-108,W,North America,United States,,New Mexico:near Grants,L-M-U?,Jurassic,,,Calcretes,Salt Wash Member,,"Anderson,Lucas(1996)",
CA,128,CA4481,,45,N,-108,W,North America,United States,,Wyoming & Montana:Bighorn Basin,L-M-U?,Jurassic,,,Calcretes,Morrison,,Moberly(1960)
CA,129,CA4481.1,,-48,S,-63,W,South America,Argentina,,offshore San Julian Basin,Upper,Jurassic,,,Calcretes,,,Figueiredo et al.(1996)
CA,130,CA4482,,-12,S,-38,W,South America,Brazil,,,Upper,Jurassic,,,Calcretes,Sergi,,"Moraes,de Ros(1992)"
CA,131,CA4483,,-12.5,S,-75.5,W,South America,Peru,,central Peru,Upper,Jurassic,,Malm,Calcretes,Chaucha,,"Gorzawski,Cedillo(1988)"
D,132,D4484,,69,N,100,E,Asia,C.I.S.(frm USSR),,North Siberian,L-M-U?,Jurassic,,,Dropstones,,,"Chumakov(in Hambrey,Harland, 1981)"
D,133,D4485,,73,N,119,E,Asia,C.I.S.(frm USSR),,North Siberian,L-M-U?,Jurassic,,,Dropstones,,,"Chumakov(in Hambrey,Harland, 1981)"
D,134,D4486,,70,N,123,E,Asia,C.I.S.(frm USSR),,North Siberian,L-M-U?,Jurassic,,,Dropstones,,,"Chumakov(in Hambrey,Harland, 1981)"
D,135,D4487,,63,N,142,E,Asia,C.I.S.(frm USSR),,North Siberian,L-M-U?,Jurassic,,,Dropstones,,,"Chumakov(in Hambrey,Harland, 1981)"
D,136,D4488,,65,N,158,E,Asia,C.I.S.(frm USSR),,North Siberian,L-M-U?,Jurassic,,,Dropstones,,,"Chumakov(in Hambrey,Harland, 1981)"
D,137,D4489,,65,N,163,E,Asia,C.I.S.(frm USSR),,North Siberian,L-M-U?,Jurassic,,,Dropstones,,,"Chumakov(in Hambrey,Harland, 1981)"
